,Index,Publishing Year,Title,Author,Author Rating,Book Average Rating,Book Ratings Count,Genre,Gross Sales,Publisher Revenue,Sale Price,Sales Rank,Publisher,Units Sold
0,0.0,1975,Beowulf,"Unknown, Seamus Heaney",Novice,3.42,155903.0,genre fiction,34160.0,20496.0,4.88,1.0,HarperCollins Publishers,7000.0
1,1.0,1987,Batman: Year One,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",Intermediate,4.23,145267.0,genre fiction,12437.5,7462.5,1.99,2.0,HarperCollins Publishers,6250.0
2,2.0,2015,Go Set a Watchman,Harper Lee,Novice,3.31,138669.0,genre fiction,47795.0,28677.0,8.69,3.0,"Amazon Digital Services,  Inc.",5500.0
3,3.0,2008,When You Are Engulfed in Flames,David Sedaris,Intermediate,4.04,150898.0,fiction,41250.0,24750.0,7.5,3.0,Hachette Book Group,5500.0
4,4.0,2011,Daughter of Smoke & Bone,Laini Taylor,Intermediate,4.04,198283.0,genre fiction,37952.5,22771.5,7.99,4.0,Penguin Group (USA) LLC,4750.0
5,5.0,2015,Red Queen,Victoria Aveyard,Intermediate,4.08,83354.0,genre fiction,19960.0,0.0,4.99,5.0,"Amazon Digital Services,  Inc.",4000.0
6,6.0,2011,The Power of Habit,Charles Duhigg,Intermediate,4.03,155977.0,genre fiction,27491.67,16495.002,6.99,6.0,HarperCollins Publishers,3933.0
7,7.0,1994,Midnight in the Garden of Good and Evil,John Berendt,Intermediate,3.9,167997.0,nonfiction,26182.0,15709.2,6.89,8.0,Hachette Book Group,3800.0
8,8.0,2012,Hopeless,Colleen Hoover,Intermediate,4.34,189938.0,genre fiction,26093.67,15656.202,6.99,9.0,HarperCollins Publishers,3733.0
9,9.0,1905,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",Intermediate,4.2,199872.0,genre fiction,23792.34,14275.404,6.49,10.0,Random House LLC,3666.0
10,10.0,2004,The Truth About Forever,Sarah Dessen,Intermediate,4.13,179415.0,genre fiction,17964.0,0.0,4.99,11.0,"Amazon Digital Services,  Inc.",3600.0
11,11.0,1954,The horse and his boy,C.S. Lewis,Intermediate,3.9,189671.0,fiction,21564.0,12938.4,5.99,11.0,Penguin Group (USA) LLC,3600.0
12,12.0,2010,Last Sacrifice ,Richelle Mead,Famous,4.42,206792.0,genre fiction,3431.34,0.0,0.99,13.0,"Amazon Digital Services,  Inc.",3466.0
13,13.0,1935,Little House on the Prairie,"Laura Ingalls Wilder, Garth Williams",Intermediate,4.18,195424.0,genre fiction,6897.34,4138.404,1.99,13.0,HarperCollins Publishers,3466.0
14,14.0,1922,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",Intermediate,4.29,173469.0,genre fiction,21797.82,13078.692,6.54,15.0,Random House LLC,3333.0
15,15.0,1974,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,Intermediate,3.76,139411.0,genre fiction,16297.34,0.0,4.99,16.0,"Amazon Digital Services,  Inc.",3266.0
16,16.0,1897,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",Intermediate,3.8,159752.0,genre fiction,15968.0,0.0,4.99,17.0,"Amazon Digital Services,  Inc.",3200.0
17,17.0,2006,Pretty Little Liars,Sara Shepard,Intermediate,3.9,156328.0,genre fiction,15968.0,0.0,4.99,17.0,"Amazon Digital Services,  Inc.",3200.0
18,18.0,1948,Corduroy,Don Freeman,Intermediate,4.28,160860.0,genre fiction,6234.67,3740.802,1.99,18.0,Simon and Schuster Digital Sales Inc,3133.0
19,19.0,2006,The Omnivore's Dilemma,Michael Pollan,Intermediate,4.17,133271.0,genre fiction,3035.34,0.0,0.99,19.0,"Amazon Digital Services,  Inc.",3066.0
20,20.0,2013,Life After Life,Kate Atkinson,Intermediate,3.74,138454.0,genre fiction,11702.67,0.0,3.99,21.0,"Amazon Digital Services,  Inc.",2933.0
21,21.0,2000,The Rescue,Nicholas Sparks,Intermediate,4.1,142092.0,genre fiction,8569.34,0.0,2.99,22.0,"Amazon Digital Services,  Inc.",2866.0
23,23.0,1993,Voyager,Diana Gabaldon,Intermediate,4.38,157395.0,genre fiction,8171.67,0.0,2.99,24.0,"Amazon Digital Services,  Inc.",2733.0
25,25.0,1981,Cujo,Stephen King,Intermediate,3.65,158215.0,genre fiction,7774.0,0.0,2.99,26.0,"Amazon Digital Services,  Inc.",2600.0
26,26.0,1993,The Virgin Suicides,Jeffrey Eugenides,Intermediate,3.83,159249.0,genre fiction,26904.06,16142.436,10.91,28.0,Penguin Group (USA) LLC,2466.0
27,27.0,2004,Dead to the World,Charlaine Harris,Intermediate,4.13,199572.0,genre fiction,2376.0,0.0,0.99,29.0,"Amazon Digital Services,  Inc.",2400.0
28,28.0,1891,Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",Intermediate,3.77,171599.0,nonfiction,9576.0,5745.6,3.99,29.0,Hachette Book Group,2400.0
29,29.0,1856,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",Intermediate,3.64,158877.0,genre fiction,9308.67,0.0,3.99,30.0,"Amazon Digital Services,  Inc.",2333.0
30,30.0,1961,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",Intermediate,4.22,178432.0,genre fiction,4509.34,0.0,1.99,31.0,"Amazon Digital Services,  Inc.",2266.0
31,31.0,2010,The Way of Kings,Brandon Sanderson,Famous,4.64,144822.0,genre fiction,2178.0,0.0,0.99,32.0,"Amazon Digital Services,  Inc.",2200.0
32,32.0,2003,Club Dead,Charlaine Harris,Intermediate,4.03,181323.0,genre fiction,13178.0,7906.8,5.99,32.0,HarperCollins Publishers,2200.0
33,33.0,2006,It's Kind of a Funny Story,Ned Vizzini,Intermediate,4.14,161001.0,nonfiction,2045.34,1227.204,0.99,34.0,HarperCollins Publishers,2066.0
35,35.0,2015,After You,Jojo Moyes,Intermediate,3.7,99342.0,genre fiction,1964.16,0.0,0.99,36.0,"Amazon Digital Services,  Inc.",1984.0
36,36.0,2011,The Language of Flowers,Vanessa Diffenbaugh,Intermediate,4.07,140076.0,genre fiction,1964.16,1178.496,0.99,36.0,"Amazon Digital Services,  Inc.",1984.0
37,37.0,1986,Batman: The Dark Knight Returns,"Frank Miller, Klaus Janson, Lynn Varley",Intermediate,4.25,135979.0,genre fiction,1949.31,0.0,0.99,37.0,"Amazon Digital Services,  Inc.",1969.0
38,38.0,2005,The Angel Experiment,James Patterson,Intermediate,4.08,172302.0,genre fiction,1949.31,0.0,0.99,37.0,"Amazon Digital Services,  Inc.",1969.0
39,39.0,1995,High Fidelity,Nick Hornby,Intermediate,3.94,134849.0,genre fiction,20309.55,12185.73,10.65,41.0,Random House LLC,1907.0
40,40.0,2003,The Guardian,Nicholas Sparks,Intermediate,4.14,136427.0,genre fiction,1873.08,0.0,0.99,42.0,"Amazon Digital Services,  Inc.",1892.0
41,41.0,2003,Oryx and Crake,Margaret Atwood,Intermediate,4.0,151500.0,genre fiction,7485.24,0.0,3.99,43.0,"Amazon Digital Services,  Inc.",1876.0
42,42.0,1998,"Men Are from Mars, Women Are from Venus Book of Days: 365 Inspirations to Enrich Your Relationships",John Gray,Intermediate,3.52,113915.0,genre fiction,3703.39,2222.034,1.99,44.0,"Amazon Digital Services,  Inc.",1861.0
43,43.0,2000,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,Intermediate,4.0,134177.0,genre fiction,11057.54,6634.524,5.99,45.0,HarperCollins Publishers,1846.0
44,44.0,1999,Timeline,Michael Crichton,Intermediate,3.83,148563.0,genre fiction,12791.7,7675.02,6.99,46.0,"Amazon Digital Services,  Inc.",1830.0
45,45.0,1759,Candide,Voltaire,Intermediate,3.76,151471.0,genre fiction,8982.0,0.0,4.99,48.0,"Amazon Digital Services,  Inc.",1800.0
46,46.0,1975,Tuck Everlasting,Natalie Babbitt,Intermediate,3.85,174280.0,nonfiction,3582.0,2149.2,1.99,48.0,"Amazon Digital Services,  Inc.",1800.0
47,47.0,1983,Christine,"Stephen King, Marie Milpois",Intermediate,3.72,151160.0,nonfiction,1766.16,1059.696,0.99,49.0,"Amazon Digital Services,  Inc.",1784.0
48,48.0,1960,Are You My Mother?,P.D. Eastman,Intermediate,4.16,174204.0,genre fiction,10596.31,6357.786,5.99,50.0,Penguin Group (USA) LLC,1769.0
49,49.0,1950,The Story of Art,E.H. Gombrich,Intermediate,3.83,164708.0,genre fiction,15058.27,9034.962,8.59,51.0,Hachette Book Group,1753.0
50,50.0,2013,Scarlet,Marissa Meyer,Intermediate,4.3,193766.0,genre fiction,1720.62,1032.372,0.99,52.0,"Amazon Digital Services,  Inc.",1738.0
51,51.0,1997,"Rich Dad , Poor Dad",Robert T. Kiyosaki,Intermediate,3.95,153764.0,genre fiction,1705.77,1023.462,0.99,53.0,Random House LLC,1723.0
52,52.0,2011,Silence ,Becca Fitzpatrick,Intermediate,4.16,190722.0,genre fiction,8517.93,0.0,4.99,54.0,"Amazon Digital Services,  Inc.",1707.0
53,53.0,2009,The Magicians,Lev Grossman,Novice,3.47,147908.0,genre fiction,1675.08,1005.048,0.99,55.0,Macmillan,1692.0
54,54.0,2004,ãƒ‡ã‚¹ãƒŽãƒ¼ãƒˆ #1 (Desu NÅto) Taikutsu (é€€å±ˆ),"Tsugumi Ohba, Takeshi Obata",Famous,4.42,139501.0,genre fiction,6687.24,0.0,3.99,56.0,"Amazon Digital Services,  Inc.",1676.0
55,55.0,2003,A Great and Terrible Beauty,Libba Bray,Intermediate,3.79,173613.0,genre fiction,4966.39,2979.834,2.99,57.0,Penguin Group (USA) LLC,1661.0
56,56.0,2002,Everything Is Illuminated,Jonathan Safran Foer,Intermediate,3.9,131492.0,genre fiction,1629.54,977.724,0.99,58.0,"Amazon Digital Services,  Inc.",1646.0
57,57.0,1986,The Bourne Supremacy,Robert Ludlum,Intermediate,4.09,142168.0,genre fiction,17783.3,10669.98,10.91,59.0,Penguin Group (USA) LLC,1630.0
58,58.0,2012,Easy,Tammara Webber,Intermediate,4.11,133937.0,genre fiction,1613.7,0.0,0.99,59.0,"Amazon Digital Services,  Inc.",1630.0
59,59.0,1849,David Copperfield,"Charles Dickens, Jeremy Tambling",Intermediate,3.96,150512.0,genre fiction,18394.85,11036.91,11.39,60.0,Hachette Book Group,1615.0
60,60.0,2007,The Absolutely True Diary of a Part-Time Indian,"Sherman Alexie, Ellen Forney",Intermediate,4.11,160607.0,genre fiction,10384.0,6230.4,6.49,61.0,Random House LLC,1600.0
61,61.0,1967,ÐœÐ°ÑÑ‚ÐµÑ€ Ð¸ ÐœÐ°Ñ€Ð³Ð°Ñ€Ð¸Ñ‚Ð°,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",Intermediate,4.32,131389.0,genre fiction,6320.16,0.0,3.99,62.0,"Amazon Digital Services,  Inc.",1584.0
62,62.0,1968,A Wizard of Earthsea,Ursula K. Le Guin,Intermediate,3.99,155042.0,genre fiction,4707.0,0.0,3.0,63.0,"Amazon Digital Services,  Inc.",1569.0
63,63.0,2000,Because of Winn-Dixie,"Kate DiCamillo, Chris Sheban",Intermediate,4.0,154476.0,genre fiction,1522.62,0.0,0.99,65.0,"Amazon Digital Services,  Inc.",1538.0
64,64.0,1959,A Separate Peace,John Knowles,Intermediate,3.56,155901.0,genre fiction,5924.47,0.0,3.89,66.0,"Amazon Digital Services,  Inc.",1523.0
65,65.0,1995,The Rainmaker,John Grisham,Intermediate,3.91,137412.0,genre fiction,12040.93,0.0,7.99,67.0,"Amazon Digital Services,  Inc.",1507.0
66,66.0,1605,Don Quijote de La Mancha,"Miguel de Cervantes Saavedra, Roberto GonzÃ¡lez EchevarrÃ­a, John Rutherford",Intermediate,3.85,134931.0,genre fiction,13413.08,8047.848,8.99,68.0,Hachette Book Group,1492.0
67,67.0,1995,Assassin's Apprentice,Robin Hobb,Intermediate,4.14,132777.0,genre fiction,2907.39,0.0,1.99,70.0,"Amazon Digital Services,  Inc.",1461.0
68,68.0,1980,The Restaurant at the End of the Universe,Douglas Adams,Intermediate,4.22,153838.0,genre fiction,11553.54,6932.124,7.99,71.0,Penguin Group (USA) LLC,1446.0
69,69.0,2010,Torment,Lauren Kate,Intermediate,3.89,174393.0,genre fiction,5705.7,0.0,3.99,72.0,"Amazon Digital Services,  Inc.",1430.0
70,70.0,1901,The Tale of Peter Rabbit,Beatrix Potter,Intermediate,4.17,162373.0,genre fiction,9890.85,5934.51,6.99,73.0,Penguin Group (USA) LLC,1415.0
71,71.0,1953,The Silver Chair,"C.S. Lewis, Pauline Baynes",Intermediate,3.95,170453.0,genre fiction,5245.36,3147.216,3.79,75.0,Hachette Book Group,1384.0
72,72.0,2008,The Hero of Ages,Brandon Sanderson,Famous,4.46,143622.0,nonfiction,5826.64,3495.984,4.21,75.0,"Amazon Digital Services,  Inc.",1384.0
73,73.0,1993,"Girl, Interrupted",Susanna Kaysen,Intermediate,3.9,145161.0,genre fiction,2724.31,1634.586,1.99,76.0,Hachette Book Group,1369.0
75,75.0,1970,Jonathan Livingston Seagull,"Richard Bach, Russell Munson",Intermediate,3.8,133728.0,genre fiction,6751.47,0.0,4.99,77.0,"Amazon Digital Services,  Inc.",1353.0
76,76.0,2014,City of Heavenly Fire,Cassandra Clare,Famous,4.48,177796.0,genre fiction,6676.62,0.0,4.99,78.0,"Amazon Digital Services,  Inc.",1338.0
77,77.0,1986,Love You Forever,"Robert Munsch, Sheila McGraw",Intermediate,4.34,159703.0,genre fiction,1309.77,785.862,0.99,79.0,"Amazon Digital Services,  Inc.",1323.0
78,78.0,2006,Cell,Stephen King,Intermediate,3.64,144591.0,genre fiction,5933.78,3560.268,4.54,80.0,HarperCollins Publishers,1307.0
79,79.0,2013,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,Intermediate,4.32,113565.0,genre fiction,8482.43,5089.458,6.49,80.0,Hachette Book Group,1307.0
80,80.0,1977,The Silmarillion,"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",Intermediate,3.87,134106.0,genre fiction,6447.08,3868.248,4.99,81.0,Random House LLC,1292.0
81,81.0,1987,The Drawing of the Three,Stephen King,Intermediate,4.23,139052.0,nonfiction,2539.24,1523.544,1.99,82.0,HarperCollins Publishers,1276.0
82,82.0,2008,The Forgotten Garden,Kate Morton,Intermediate,4.12,138377.0,genre fiction,4907.7,0.0,3.99,85.0,"Amazon Digital Services,  Inc.",1230.0
83,83.0,1925,Der ProzeÃŸ,"Franz Kafka, Edwin Muir, Willa Muir, Max Brod",Intermediate,3.98,131856.0,genre fiction,1202.85,0.0,0.99,86.0,"Amazon Digital Services,  Inc.",1215.0
84,84.0,2002,This Lullaby,Sarah Dessen,Intermediate,4.03,151829.0,genre fiction,2417.85,1450.71,1.99,86.0,HarperCollins Publishers,1215.0
85,85.0,2000,Plain Truth,Jodi Picoult,Intermediate,3.97,128406.0,genre fiction,1188.0,0.0,0.99,87.0,"Amazon Digital Services,  Inc.",1200.0
86,86.0,2010,Orange Is the New Black: My Year in a Women's Prison,Piper Kerman,Intermediate,3.7,127186.0,fiction,2388.0,0.0,1.99,87.0,"Amazon Digital Services,  Inc.",1200.0
87,87.0,1902,The Hound of the Baskervilles,"Arthur Conan Doyle, Anne Perry",Intermediate,4.09,154517.0,genre fiction,2356.16,1413.696,1.99,88.0,Macmillan,1184.0
88,88.0,2011,"Thinking, Fast and Slow",Daniel Kahneman,Intermediate,4.08,136950.0,genre fiction,1157.31,694.386,0.99,89.0,"Amazon Digital Services,  Inc.",1169.0
89,89.0,1982,The Mists of Avalon,Marion Zimmer Bradley,Intermediate,4.12,157736.0,genre fiction,1157.31,694.386,0.99,89.0,"Amazon Digital Services,  Inc.",1169.0
90,90.0,1970,"Are You There God? It's Me, Margaret",Judy Blume,Intermediate,3.89,151789.0,genre fiction,1111.77,0.0,0.99,92.0,"Amazon Digital Services,  Inc.",1123.0
91,91.0,2002,Nights in Rodanthe,Nicholas Sparks,Intermediate,3.82,129807.0,genre fiction,5603.77,3362.262,4.99,92.0,"Amazon Digital Services,  Inc.",1123.0
92,92.0,2014,Mr. Mercedes,Stephen King,Intermediate,3.92,125847.0,genre fiction,2202.93,1321.758,1.99,93.0,Macmillan,1107.0
93,93.0,2007,All Together Dead,Charlaine Harris,Intermediate,4.05,162689.0,genre fiction,6983.24,4189.944,6.49,95.0,Random House LLC,1076.0
94,94.0,1997,Midwives,Chris Bohjalian,Intermediate,3.97,133155.0,genre fiction,6885.89,4131.534,6.49,96.0,Random House LLC,1061.0
95,95.0,1985,The Polar Express,Chris Van Allsburg,Intermediate,4.29,168001.0,nonfiction,1035.54,621.324,0.99,97.0,"Amazon Digital Services,  Inc.",1046.0
96,96.0,1989,The True Story of the Three Little Pigs,"Jon Scieszka, Lane Smith",Intermediate,4.29,141945.0,genre fiction,1019.7,0.0,0.99,98.0,"Amazon Digital Services,  Inc.",1030.0
97,97.0,1987,Patriot Games,Tom Clancy,Intermediate,4.11,141674.0,genre fiction,6079.85,0.0,5.99,99.0,"Amazon Digital Services,  Inc.",1015.0
98,98.0,1998,Veronika decide morrer,"Paulo Coelho, Margaret Jull Costa",Intermediate,3.69,111856.0,genre fiction,6932.45,4159.47,6.83,99.0,Penguin Group (USA) LLC,1015.0
99,99.0,2013,"Lean In: Women, Work, and the Will to Lead","Sheryl Sandberg, Nell Scovell",Intermediate,3.94,135635.0,genre fiction,985.05,0.0,0.99,101.0,"Amazon Digital Services,  Inc.",995.0
100,100.0,2005,Dead as a Doornail ,Charlaine Harris,Intermediate,4.01,169560.0,genre fiction,5068.8,3041.28,5.12,102.0,Penguin Group (USA) LLC,990.0
101,101.0,2011,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,Intermediate,4.01,176433.0,fiction,2195.2,1317.12,2.24,104.0,"Amazon Digital Services,  Inc.",980.0
102,102.0,1959,Starship Troopers,Robert A. Heinlein,Intermediate,3.99,136886.0,genre fiction,7312.5,4387.5,7.5,105.0,Hachette Book Group,975.0
103,103.0,2011,I've Got Your Number,Sophie Kinsella,Intermediate,3.93,144533.0,genre fiction,960.3,0.0,0.99,106.0,"Amazon Digital Services,  Inc.",970.0
104,104.0,1991,Sofies Verden,"Jostein Gaarder, Paulette MÃ¸ller",Intermediate,3.88,109692.0,genre fiction,10224.0,6134.4,10.65,108.0,Penguin Group (USA) LLC,960.0
106,106.0,1950,The Martian Chronicles,Ray Bradbury,Intermediate,4.12,143236.0,genre fiction,1880.55,0.0,1.99,111.0,"Amazon Digital Services,  Inc.",945.0
107,107.0,2010,A Visit From the Goon Squad,Jennifer Egan,Intermediate,3.64,120126.0,genre fiction,4690.6,2814.36,4.99,112.0,Macmillan,940.0
108,108.0,1880,Heidi,"Johanna Spyri, Angelo  Rinaldi, Beverly Cleary",Intermediate,3.97,144497.0,genre fiction,3730.65,2238.39,3.99,113.0,Penguin Group (USA) LLC,935.0
110,110.0,1956,The Last Battle,C.S. Lewis,Intermediate,4.02,158701.0,genre fiction,5980.0,3588.0,6.5,116.0,"Amazon Digital Services,  Inc.",920.0
111,111.0,2007,World Without End,Ken Follett,Intermediate,4.23,128715.0,genre fiction,905.85,543.51,0.99,117.0,Random House LLC,915.0
112,112.0,2008,Chosen: A House of Night Novel,"P.C. Cast, Kristin Cast",Intermediate,3.9,180961.0,fiction,7759.2,4655.52,8.48,117.0,"Amazon Digital Services,  Inc.",915.0
113,113.0,2012,Slammed,Colleen Hoover,Intermediate,4.29,153882.0,genre fiction,900.9,0.0,0.99,118.0,"Amazon Digital Services,  Inc.",910.0
114,114.0,2007,"Beastly (Beastly, #1, Kendra Chronicles, #1)",Alex Flinn,Intermediate,3.84,150003.0,genre fiction,895.95,537.57,0.99,119.0,"Amazon Digital Services,  Inc.",905.0
116,116.0,2006,Baby Proof,Emily Giffin,Intermediate,3.71,124371.0,nonfiction,5841.0,3504.6,6.49,120.0,Macmillan,900.0
117,117.0,2011,Inheritance,Christopher Paolini,Intermediate,4.08,146905.0,nonfiction,10731.05,6438.63,11.99,121.0,Random House LLC,895.0
118,118.0,2009,ã„ã¡ãã‚…ã†ã¯ã¡ã‚ˆã‚“ [Ichi-KyÅ«-Hachi-Yon],"Haruki Murakami, Jay Rubin, Philip Gabriel",Intermediate,3.89,125195.0,genre fiction,2661.1,0.0,2.99,122.0,"Amazon Digital Services,  Inc.",890.0
119,119.0,1852,Uncle Tom's Cabin or Life Among the Lowly,Harriet Beecher Stowe,Intermediate,3.83,137858.0,fiction,1771.1,1062.66,1.99,122.0,HarperCollins Publishers,890.0
120,120.0,1909,Le FantÃ´me de l'OpÃ©ra,"Gaston Leroux, Alexander Teixeira de Mattos",Intermediate,3.97,141110.0,genre fiction,3531.15,0.0,3.99,123.0,"Amazon Digital Services,  Inc.",885.0
121,121.0,2006,"Definitely Dead (Sookie Stackhouse, #6)",Charlaine Harris,Intermediate,4.02,163054.0,genre fiction,6525.0,3915.0,7.5,126.0,Simon and Schuster Digital Sales Inc,870.0
122,122.0,1995,Ensaio Sobre a Cegueira,"JosÃ© Saramago, Giovanni Pontiero",Intermediate,4.08,98738.0,genre fiction,3451.35,0.0,3.99,127.0,"Amazon Digital Services,  Inc.",865.0
123,123.0,2010,Freedom,Jonathan Franzen,Intermediate,3.73,119213.0,genre fiction,6871.4,4122.84,7.99,128.0,Random House LLC,860.0
124,124.0,2011,Crossed,Ally Condie,Intermediate,3.52,100886.0,genre fiction,841.5,504.9,0.99,130.0,"Amazon Digital Services,  Inc.",850.0
125,125.0,2006,"I'd Tell You I Love You, But Then I'd Have to Kill You",Ally Carter,Intermediate,3.82,150222.0,genre fiction,10131.55,6078.93,11.99,131.0,Hachette Book Group,845.0
126,126.0,2008,The White Tiger,Aravind Adiga,Intermediate,3.71,114531.0,genre fiction,6711.6,4026.96,7.99,132.0,Random House LLC,840.0
127,127.0,2001,The Corrections,Jonathan Franzen,Intermediate,3.78,117657.0,genre fiction,816.75,0.0,0.99,135.0,"Amazon Digital Services,  Inc.",825.0
128,128.0,1995,Dreams from My Father,Barack Obama,Intermediate,3.81,128961.0,nonfiction,1641.75,985.05,1.99,135.0,HarperCollins Publishers,825.0
129,129.0,1980,Congo,Michael Crichton,Intermediate,3.55,129811.0,nonfiction,5696.85,3418.11,6.99,137.0,Random House LLC,815.0
130,130.0,1972,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Judith Viorst, Ray Cruz",Intermediate,4.22,146073.0,genre fiction,2421.9,0.0,2.99,138.0,"Amazon Digital Services,  Inc.",810.0
131,131.0,1999,Interpreter of Maladies,Jhumpa Lahiri,Intermediate,4.12,110651.0,genre fiction,8573.25,5143.95,10.65,139.0,Penguin Group (USA) LLC,805.0
132,132.0,1980,A People's History of the United States: 1492 to Present ,Howard Zinn,Intermediate,4.07,137372.0,genre fiction,3192.0,0.0,3.99,140.0,"Amazon Digital Services,  Inc.",800.0
133,133.0,1958,Breakfast at Tiffany's,Truman Capote,Intermediate,3.89,129778.0,genre fiction,792.0,475.2,0.99,140.0,"Amazon Digital Services,  Inc.",800.0
134,134.0,2010,The Passage,Justin Cronin,Intermediate,4.04,126993.0,genre fiction,3172.05,0.0,3.99,141.0,"Amazon Digital Services,  Inc.",795.0
135,135.0,2005,Anansi Boys,Neil Gaiman,Intermediate,4.0,137639.0,nonfiction,1572.1,943.26,1.99,142.0,"Amazon Digital Services,  Inc.",790.0
136,136.0,2009,Along for the Ride,Sarah Dessen,Intermediate,4.08,151721.0,genre fiction,9412.15,5647.29,11.99,143.0,Penguin Group (USA) LLC,785.0
137,137.0,2014,Everything I Never Told You,Celeste Ng,Intermediate,3.78,108703.0,genre fiction,3112.2,0.0,3.99,144.0,"Amazon Digital Services,  Inc.",780.0
138,138.0,1982,La casa de los espÃ­ritus,"Isabel Allende, Magda Bogin",Intermediate,4.2,119930.0,genre fiction,8269.25,4961.55,10.67,145.0,Simon and Schuster Digital Sales Inc,775.0
139,139.0,1979,The Dead Zone,Stephen King,Intermediate,3.9,132723.0,genre fiction,1512.4,907.44,1.99,148.0,HarperCollins Publishers,760.0
140,140.0,1920,The Mysterious Affair at Styles,"Agatha Christie, Î¡Î¿Î¶Î¯Ï„Î± Î£ÏŽÎºÎ¿Ï…",Intermediate,3.98,135514.0,genre fiction,3012.45,0.0,3.99,149.0,"Amazon Digital Services,  Inc.",755.0
141,141.0,1934,Murder in the Calais Coach,Agatha Christie,Intermediate,4.16,138444.0,genre fiction,3742.5,0.0,4.99,150.0,"Amazon Digital Services,  Inc.",750.0
142,142.0,2013,Americanah,Chimamanda Ngozi Adichie,Intermediate,4.26,113252.0,genre fiction,2992.5,0.0,3.99,150.0,"Amazon Digital Services,  Inc.",750.0
143,143.0,2001,Suzanne's Diary for Nicholas,James Patterson,Intermediate,4.16,121398.0,genre fiction,3717.55,2230.53,4.99,151.0,Random House LLC,745.0
144,144.0,1980,Firestarter,Stephen King,Intermediate,3.85,142213.0,genre fiction,2952.6,1771.56,3.99,152.0,Macmillan,740.0
145,145.0,2013,Entwined with You,Sylvia Day,Intermediate,4.19,141641.0,genre fiction,727.65,0.0,0.99,153.0,"Amazon Digital Services,  Inc.",735.0
146,146.0,2009,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,Intermediate,4.27,109642.0,genre fiction,3642.7,0.0,4.99,154.0,"Amazon Digital Services,  Inc.",730.0
147,147.0,2014,The Storied Life of A.J. Fikry,Gabrielle Zevin,Intermediate,3.98,115393.0,genre fiction,5444.75,3266.85,7.51,155.0,Random House LLC,725.0
148,148.0,1939,Mad About Madeline,Ludwig Bemelmans,Intermediate,4.22,156726.0,genre fiction,712.8,0.0,0.99,156.0,"Amazon Digital Services,  Inc.",720.0
149,149.0,1937,Think and Grow Rich,Napoleon Hill,Intermediate,4.17,87445.0,genre fiction,702.9,0.0,0.99,158.0,"Amazon Digital Services,  Inc.",710.0
150,150.0,1932,Little House In The Big Woods,"Laura Ingalls Wilder, Garth Williams",Intermediate,4.16,165127.0,genre fiction,697.95,418.77,0.99,159.0,"Amazon Digital Services,  Inc.",705.0
151,151.0,2004,Jonathan Strange & Mr Norrell,Susanna Clarke,Intermediate,3.8,133683.0,genre fiction,5593.0,3355.8,7.99,160.0,Hachette Book Group,700.0
152,152.0,2001,A Bend in the Road,Nicholas Sparks,Intermediate,4.02,116800.0,genre fiction,1353.2,811.92,1.99,164.0,HarperCollins Publishers,680.0
153,153.0,2013,The House of Hades,Rick Riordan,Famous,4.54,159774.0,nonfiction,668.25,400.95,0.99,165.0,"Amazon Digital Services,  Inc.",675.0
154,154.0,2008,Gone,Michael  Grant,Intermediate,3.85,144606.0,genre fiction,3678.3,2206.98,5.49,166.0,"Amazon Digital Services,  Inc.",670.0
155,155.0,2003,The Wedding,Nicholas Sparks,Intermediate,3.98,118045.0,genre fiction,658.35,395.01,0.99,167.0,"Amazon Digital Services,  Inc.",665.0
156,156.0,2005,1776,David McCullough,Intermediate,4.06,130293.0,genre fiction,7814.4,4688.64,11.84,168.0,Random House LLC,660.0
157,157.0,2003,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,Intermediate,3.98,112167.0,genre fiction,648.45,0.0,0.99,169.0,"Amazon Digital Services,  Inc.",655.0
158,158.0,2012,Beautiful Ruins,Jess Walter,Intermediate,3.67,116053.0,genre fiction,9818.45,5891.07,14.99,169.0,Random House LLC,655.0
159,159.0,2006,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,Intermediate,3.69,110873.0,genre fiction,3243.5,0.0,4.99,170.0,"Amazon Digital Services,  Inc.",650.0
